Subject,MSI_Perception,MSI_Training,TarMix,StimuliID,StimuliID_NAME,Instrument,Melody,WiT,Performance,Experiment
58,42,7,MT,11,MT_006Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,12,MT_006Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,13,MT_007Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,14,MT_007Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
58,42,7,MT,15,MT_008Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,16,MT_008Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,17,MT_009Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,18,MT_009Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
58,42,7,MT,19,MT_010Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,20,MT_010Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,21,MT_011Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,22,MT_011Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
58,42,7,MT,23,MT_012Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,24,MT_012Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,25,MT_013Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,26,MT_013Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,0,2
58,42,7,MT,27,MT_014Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,28,MT_014Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,29,MT_015Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,30,MT_015Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
58,42,7,MT,31,MT_016Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,32,MT_016Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,33,MT_017Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,34,MT_017Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,0,2
58,42,7,MT,35,MT_018Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,36,MT_018Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,37,MT_019Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,38,MT_019Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,0,2
58,42,7,MT,39,MT_020Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,40,MT_020Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,41,MT_021Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,42,MT_021Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,0,2
58,42,7,MT,43,MT_022Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,44,MT_022Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,45,MT_023Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,46,MT_023Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,0,2
58,42,7,MT,47,MT_024Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,48,MT_024Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,49,MT_025Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,50,MT_025Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
58,42,7,MT,51,MT_026Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,52,MT_026Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,53,MT_027Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,54,MT_027Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,0,2
58,42,7,MT,55,MT_028Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,56,MT_028Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,57,MT_029Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,58,MT_029Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,0,2
58,42,7,MT,59,MT_030Autotune_WoT,M_Vocals,Vocals,Target,1,2
58,42,7,MT,60,MT_030Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
58,42,7,MT,61,MT_031Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,62,MT_031Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,63,MT_032Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,64,MT_032Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,65,MT_033Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,66,MT_033Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,67,MT_034Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,68,MT_034Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,69,MT_035Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,70,MT_035Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,71,MT_036Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,72,MT_036Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,73,MT_037Guitar_WiT,M_Guitar,Melody,NoTarget,0,2
58,42,7,MT,74,MT_037Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,75,MT_038Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,76,MT_038Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,77,MT_039Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,78,MT_039Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,79,MT_040Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,80,MT_040Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,81,MT_041Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,82,MT_041Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,83,MT_042Guitar_WoT,M_Guitar,Melody,Target,0,2
58,42,7,MT,84,MT_042Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,85,MT_043Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,86,MT_043Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,87,MT_044Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,88,MT_044Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,89,MT_045Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,90,MT_045Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,91,MT_046Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,92,MT_046Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,93,MT_047Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,94,MT_047Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,95,MT_048Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,96,MT_048Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,97,MT_049Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,98,MT_049Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,99,MT_050Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,100,MT_050Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,101,MT_051Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,102,MT_051Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,103,MT_052Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,104,MT_052Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,105,MT_053Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,106,MT_053Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,107,MT_054Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,108,MT_054Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,109,MT_055Guitar_WiT,M_Guitar,Melody,NoTarget,0,2
58,42,7,MT,110,MT_055Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,111,MT_056Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,112,MT_056Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,113,MT_057Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,114,MT_057Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,115,MT_058Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,116,MT_058Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,117,MT_059Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
58,42,7,MT,118,MT_059Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
58,42,7,MT,119,MT_060Guitar_WoT,M_Guitar,Melody,Target,1,2
58,42,7,MT,120,MT_060Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
58,42,7,MT,121,MT_061Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,0,2
58,42,7,MT,122,MT_061Synth_WiT,M_Synth,Melody,NoTarget,0,2
58,42,7,MT,123,MT_062Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,1,2
58,42,7,MT,124,MT_062Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,125,MT_063Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,0,2
58,42,7,MT,126,MT_063Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,127,MT_064Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,1,2
58,42,7,MT,128,MT_064Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,129,MT_065Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,0,2
58,42,7,MT,130,MT_065Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,131,MT_066Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,1,2
58,42,7,MT,132,MT_066Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,133,MT_067Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,0,2
58,42,7,MT,134,MT_067Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,135,MT_068Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,0,2
58,42,7,MT,136,MT_068Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,137,MT_069Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,0,2
58,42,7,MT,138,MT_069Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,139,MT_070Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,0,2
58,42,7,MT,140,MT_070Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,141,MT_071Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,1,2
58,42,7,MT,142,MT_071Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,143,MT_072Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,0,2
58,42,7,MT,144,MT_072Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,145,MT_073Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,1,2
58,42,7,MT,146,MT_073Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,147,MT_074Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,1,2
58,42,7,MT,148,MT_074Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,149,MT_075Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,1,2
58,42,7,MT,150,MT_075Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,151,MT_076Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,1,2
58,42,7,MT,152,MT_076Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,153,MT_077Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,1,2
58,42,7,MT,154,MT_077Synth_WiT,M_Synth,Melody,NoTarget,0,2
58,42,7,MT,155,MT_078Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,0,2
58,42,7,MT,156,MT_078Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,157,MT_079Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,1,2
58,42,7,MT,158,MT_079Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,159,MT_080Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,1,2
58,42,7,MT,160,MT_080Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,161,MT_081Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,0,2
58,42,7,MT,162,MT_081Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,163,MT_082Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,1,2
58,42,7,MT,164,MT_082Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,165,MT_083Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,0,2
58,42,7,MT,166,MT_083Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,167,MT_084Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,1,2
58,42,7,MT,168,MT_084Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,169,MT_085Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,1,2
58,42,7,MT,170,MT_085Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,171,MT_086Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,0,2
58,42,7,MT,172,MT_086Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,173,MT_087Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,1,2
58,42,7,MT,174,MT_087Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,175,MT_088Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,1,2
58,42,7,MT,176,MT_088Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,177,MT_089Orig_Guitar_WiT,O_Guitar,Accompaniment,NoTarget,1,2
58,42,7,MT,178,MT_089Synth_WiT,M_Synth,Melody,NoTarget,1,2
58,42,7,MT,179,MT_090Orig_Guitar_WoT,O_Guitar,Accompaniment,Target,1,2
58,42,7,MT,180,MT_090Synth_WoT,M_Synth,Melody,Target,1,2
58,42,7,MT,181,MT_091Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,1,2
58,42,7,MT,182,MT_091Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,183,MT_092Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,184,MT_092Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,185,MT_093Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,0,2
58,42,7,MT,186,MT_093Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,187,MT_094Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,188,MT_094Winds_WoT,M_Winds,Melody,Target,0,2
58,42,7,MT,189,MT_095Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,1,2
58,42,7,MT,190,MT_095Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,191,MT_096Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,192,MT_096Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,193,MT_097Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,0,2
58,42,7,MT,194,MT_097Winds_WiT,M_Winds,Melody,NoTarget,0,2
58,42,7,MT,195,MT_098Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,196,MT_098Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,197,MT_099Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,0,2
58,42,7,MT,198,MT_099Winds_WiT,M_Winds,Melody,NoTarget,0,2
58,42,7,MT,199,MT_100Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,200,MT_100Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,201,MT_101Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,0,2
58,42,7,MT,202,MT_101Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,203,MT_102Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,204,MT_102Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,205,MT_103Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,1,2
58,42,7,MT,206,MT_103Winds_WiT,M_Winds,Melody,NoTarget,0,2
58,42,7,MT,207,MT_104Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,208,MT_104Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,209,MT_105Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,1,2
58,42,7,MT,210,MT_105Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,211,MT_106Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,212,MT_106Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,213,MT_107Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,0,2
58,42,7,MT,214,MT_107Winds_WiT,M_Winds,Melody,NoTarget,0,2
58,42,7,MT,215,MT_108Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,216,MT_108Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,217,MT_109Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,1,2
58,42,7,MT,218,MT_109Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,219,MT_110Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,220,MT_110Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,221,MT_111Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,1,2
58,42,7,MT,222,MT_111Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,223,MT_112Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,224,MT_112Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,225,MT_113Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,0,2
58,42,7,MT,226,MT_113Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,227,MT_114Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,228,MT_114Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,229,MT_115Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,0,2
58,42,7,MT,230,MT_115Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,231,MT_116Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,232,MT_116Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,233,MT_117Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,1,2
58,42,7,MT,234,MT_117Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,235,MT_118Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,236,MT_118Winds_WoT,M_Winds,Melody,Target,1,2
58,42,7,MT,237,MT_119Orig_Winds_WiT,O_Winds,Accompaniment,NoTarget,1,2
58,42,7,MT,238,MT_119Winds_WiT,M_Winds,Melody,NoTarget,1,2
58,42,7,MT,239,MT_120Orig_Winds_WoT,O_Winds,Accompaniment,Target,1,2
58,42,7,MT,240,MT_120Winds_WoT,M_Winds,Melody,Target,1,2
59,50,31,MT,1,MT_001Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,2,MT_001Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,3,MT_002Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,4,MT_002Orig_Keys_WoT,O_Synth,Accompaniment,Target,0,2
59,50,31,MT,5,MT_003Autotune_WiT,M_Vocals,Vocals,NoTarget,0,2
59,50,31,MT,6,MT_003Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,7,MT_004Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,8,MT_004Orig_Keys_WoT,O_Synth,Accompaniment,Target,0,2
59,50,31,MT,9,MT_005Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,10,MT_005Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,11,MT_006Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,12,MT_006Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
59,50,31,MT,13,MT_007Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,14,MT_007Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,15,MT_008Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,16,MT_008Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
59,50,31,MT,17,MT_009Autotune_WiT,M_Vocals,Vocals,NoTarget,0,2
59,50,31,MT,18,MT_009Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,19,MT_010Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,20,MT_010Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
59,50,31,MT,21,MT_011Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,22,MT_011Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,23,MT_012Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,24,MT_012Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
59,50,31,MT,25,MT_013Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,26,MT_013Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,27,MT_014Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,28,MT_014Orig_Keys_WoT,O_Synth,Accompaniment,Target,0,2
59,50,31,MT,29,MT_015Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,30,MT_015Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,31,MT_016Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,32,MT_016Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
59,50,31,MT,33,MT_017Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,34,MT_017Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,35,MT_018Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,36,MT_018Orig_Keys_WoT,O_Synth,Accompaniment,Target,0,2
59,50,31,MT,37,MT_019Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,38,MT_019Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,39,MT_020Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,40,MT_020Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
59,50,31,MT,41,MT_021Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,42,MT_021Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,43,MT_022Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,44,MT_022Orig_Keys_WoT,O_Synth,Accompaniment,Target,0,2
59,50,31,MT,45,MT_023Autotune_WiT,M_Vocals,Vocals,NoTarget,0,2
59,50,31,MT,46,MT_023Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,47,MT_024Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,48,MT_024Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
59,50,31,MT,49,MT_025Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,50,MT_025Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,51,MT_026Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,52,MT_026Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
59,50,31,MT,53,MT_027Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,54,MT_027Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,55,MT_028Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,56,MT_028Orig_Keys_WoT,O_Synth,Accompaniment,Target,0,2
59,50,31,MT,57,MT_029Autotune_WiT,M_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,58,MT_029Orig_Keys_WiT,O_Synth,Accompaniment,NoTarget,1,2
59,50,31,MT,59,MT_030Autotune_WoT,M_Vocals,Vocals,Target,1,2
59,50,31,MT,60,MT_030Orig_Keys_WoT,O_Synth,Accompaniment,Target,1,2
59,50,31,MT,61,MT_031Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
59,50,31,MT,62,MT_031Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,63,MT_032Guitar_WoT,M_Guitar,Melody,Target,1,2
59,50,31,MT,64,MT_032Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
59,50,31,MT,65,MT_033Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
59,50,31,MT,66,MT_033Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,67,MT_034Guitar_WoT,M_Guitar,Melody,Target,0,2
59,50,31,MT,68,MT_034Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
59,50,31,MT,69,MT_035Guitar_WiT,M_Guitar,Melody,NoTarget,0,2
59,50,31,MT,70,MT_035Orig_Lead_WiT,O_Vocals,Vocals,NoTarget,1,2
59,50,31,MT,71,MT_036Guitar_WoT,M_Guitar,Melody,Target,0,2
59,50,31,MT,72,MT_036Orig_Lead_WoT,O_Vocals,Vocals,Target,1,2
59,50,31,MT,73,MT_037Guitar_WiT,M_Guitar,Melody,NoTarget,1,2
